Date,Year,Month,Region,Route_Type,Business_Unit,Revenue,Cost,Passenger_Count,Load_Factor,Billing_Errors,Report_Run_Time_Minutes,Manual_Hours_Saved,Automation_Phase
2022-02-24,2022,2,North America,Domestic,Passenger,2890229,2202934,79162,0.79,60,136,159,After
2022-02-25,2022,2,Europe,Domestic,Passenger,2697655,1945450,76459,0.92,70,143,62,After
2022-02-26,2022,2,Asia,Domestic,Passenger,2454350,1806304,68654,0.77,83,152,78,After
2022-02-27,2022,2,Europe,International,Cargo,3174174,2168357,73337,0.91,89,130,157,After
2022-02-28,2022,2,North America,International,Cargo,2995954,2242283,78558,0.81,82,161,71,After
2022-03-01,2022,3,Asia,International,Passenger,3040503,2010707,77248,0.76,79,165,127,After
2022-03-02,2022,3,North America,Domestic,Passenger,3062609,2031012,75236,0.92,67,160,125,After
2022-03-03,2022,3,Asia,International,Cargo,2967159,1996560,70401,0.9,55,160,146,After
2022-03-04,2022,3,Europe,Domestic,Passenger,3193506,2358772,76405,0.83,116,165,156,After
2022-03-05,2022,3,North America,International,Passenger,2674525,1937879,76642,0.79,71,144,108,After
2022-03-06,2022,3,North America,International,Cargo,3027220,2060964,77850,0.81,75,143,125,After
2022-03-07,2022,3,Europe,International,Passenger,2612518,2084707,76046,0.93,82,164,150,After
2022-03-08,2022,3,Europe,Domestic,Passenger,3055421,2108613,75220,0.8,74,129,119,After
2022-03-09,2022,3,North America,International,Cargo,3063947,1997511,79165,0.79,56,125,82,After
2022-03-10,2022,3,North America,Domestic,Cargo,2984074,2067041,75074,0.83,99,140,138,After
2022-03-11,2022,3,Europe,Domestic,Cargo,2912636,2231685,77566,0.9,74,152,60,After
2022-03-12,2022,3,North America,Domestic,Cargo,2875703,1987284,73555,0.84,91,123,104,After
2022-03-13,2022,3,North America,International,Passenger,2895236,2177320,82796,0.87,66,154,152,After
2022-03-14,2022,3,Europe,International,Cargo,2809880,2087475,79423,0.76,98,120,119,After
2022-03-15,2022,3,Europe,International,Cargo,2802878,2053981,66175,0.81,61,137,103,After
2022-03-16,2022,3,North America,International,Passenger,3276576,2225963,75875,0.82,88,137,143,After
2022-03-17,2022,3,North America,Domestic,Passenger,3187490,2539548,65435,0.95,70,167,69,After
2022-03-18,2022,3,Europe,Domestic,Cargo,2691078,2005058,76375,0.76,104,124,149,After
2022-03-19,2022,3,Europe,Domestic,Passenger,2457037,1681264,78561,0.89,86,135,92,After
2022-03-20,2022,3,Asia,Domestic,Cargo,3317067,2216602,69719,0.8,70,140,153,After
2022-03-21,2022,3,Europe,International,Passenger,3308931,2364119,66376,0.84,63,131,125,After
2022-03-22,2022,3,Europe,International,Cargo,2820315,1846559,68305,0.87,62,143,106,After
2022-03-23,2022,3,Europe,Domestic,Cargo,2845360,1876650,79782,0.81,85,99,83,After
2022-03-24,2022,3,North America,International,Cargo,3113162,2047593,75844,0.81,119,162,92,After
2022-03-25,2022,3,Asia,International,Passenger,2430577,1881871,72181,0.84,99,125,143,After
2022-03-26,2022,3,Asia,Domestic,Cargo,2870299,2093652,74852,0.76,81,133,152,After
2022-03-27,2022,3,North America,International,Cargo,3277450,2267097,67740,0.79,96,144,107,After
2022-03-28,2022,3,Europe,International,Cargo,2577910,1833644,68823,0.8,100,155,65,After
2022-03-29,2022,3,North America,Domestic,Passenger,3092680,2454621,80375,0.83,147,133,135,After
2022-03-30,2022,3,North America,Domestic,Passenger,2701640,1964094,72476,0.76,130,148,108,After
2022-03-31,2022,3,Asia,Domestic,Passenger,2667379,2077970,75218,0.84,100,166,83,After
2022-04-01,2022,4,North America,International,Passenger,3110135,2289315,74452,0.8,38,117,77,After
2022-04-02,2022,4,Asia,Domestic,Cargo,3198342,2537585,74846,0.94,92,153,76,After
2022-04-03,2022,4,Europe,Domestic,Passenger,2871373,2259780,68672,0.85,75,151,157,After
2022-04-04,2022,4,Asia,International,Passenger,2666382,1871545,81812,0.79,98,116,64,After
2022-04-05,2022,4,North America,International,Cargo,3387673,2539734,78476,0.86,86,160,139,After
2022-04-06,2022,4,Europe,International,Passenger,3161626,2136708,81258,0.78,120,151,89,After
2022-04-07,2022,4,Asia,International,Passenger,2872800,2250670,75506,0.88,60,147,111,After
2022-04-08,2022,4,North America,Domestic,Passenger,2726682,1881177,83377,0.84,135,129,147,After
2022-04-09,2022,4,Asia,Domestic,Cargo,2949398,2050748,82363,0.87,64,158,124,After
2022-04-10,2022,4,Asia,International,Cargo,3039413,2175731,68009,0.84,98,137,87,After
2022-04-11,2022,4,North America,Domestic,Cargo,2960844,2351485,58650,0.84,38,140,85,After
2022-04-12,2022,4,North America,International,Cargo,3221524,2097135,79338,0.91,146,115,62,After
2022-04-13,2022,4,Asia,Domestic,Passenger,3045728,2299889,81499,0.83,87,105,83,After
2022-04-14,2022,4,North America,Domestic,Passenger,2942353,2286494,80192,0.84,82,140,79,After
2022-04-15,2022,4,Asia,Domestic,Passenger,2901611,1917057,78910,0.87,86,130,117,After
2022-04-16,2022,4,Asia,International,Passenger,2922863,2301443,66164,0.87,66,121,99,After
2022-04-17,2022,4,Europe,Domestic,Passenger,2744861,1939973,85676,0.79,102,159,143,After
2022-04-18,2022,4,North America,Domestic,Passenger,2860867,2228767,69717,0.79,62,105,86,After
2022-04-19,2022,4,Asia,Domestic,Cargo,3109617,2309017,72454,0.86,57,124,137,After
2022-04-20,2022,4,North America,Domestic,Passenger,2956384,2148608,78437,0.83,72,167,150,After
2022-04-21,2022,4,Asia,International,Passenger,3015746,2348129,75840,0.91,86,109,129,After
2022-04-22,2022,4,Asia,Domestic,Passenger,2867285,2232603,69646,0.93,79,189,75,After
2022-04-23,2022,4,North America,International,Cargo,3233530,2551506,72697,0.94,73,153,155,After
2022-04-24,2022,4,North America,International,Passenger,2933514,2009120,74423,0.94,29,140,103,After
2022-04-25,2022,4,Europe,International,Cargo,2594560,1822620,67895,0.81,69,130,82,After
2022-04-26,2022,4,Europe,International,Passenger,2579785,1738450,74416,0.92,78,143,146,After
2022-04-27,2022,4,Europe,International,Passenger,2911136,2167372,81541,0.89,90,173,116,After
2022-04-28,2022,4,Europe,Domestic,Passenger,2766113,2000823,72648,0.85,70,111,66,After
2022-04-29,2022,4,Asia,Domestic,Passenger,2938249,2008858,64249,0.76,92,164,155,After
2022-04-30,2022,4,North America,Domestic,Passenger,3177348,2490125,70769,0.82,89,155,133,After
2022-05-01,2022,5,Asia,International,Cargo,3116278,2349313,73381,0.8,68,126,83,After
2022-05-02,2022,5,Europe,International,Passenger,2800900,1983327,75641,0.88,73,136,138,After
2022-05-03,2022,5,North America,International,Cargo,2681998,2127100,62975,0.85,63,161,96,After
2022-05-04,2022,5,North America,International,Passenger,2803840,2212102,60685,0.76,92,121,64,After
2022-05-05,2022,5,North America,International,Passenger,2782125,1996319,66935,0.91,51,130,96,After
2022-05-06,2022,5,Asia,International,Passenger,2831630,1911866,76506,0.79,66,157,106,After
2022-05-07,2022,5,Europe,Domestic,Cargo,3003132,2305775,76178,0.77,104,146,141,After
2022-05-08,2022,5,North America,Domestic,Passenger,2983866,2249859,71620,0.77,62,134,72,After
2022-05-09,2022,5,North America,Domestic,Cargo,2728546,1779785,75492,0.89,120,153,121,After
2022-05-10,2022,5,North America,International,Passenger,3399837,2685911,78316,0.94,45,152,139,After
2022-05-11,2022,5,North America,International,Passenger,3147423,2273619,72984,0.91,86,147,132,After
2022-05-12,2022,5,Europe,International,Passenger,2937955,2022015,73876,0.93,102,157,125,After
2022-05-13,2022,5,Asia,Domestic,Cargo,3052157,2112685,72033,0.91,115,138,142,After
2022-05-14,2022,5,Europe,Domestic,Passenger,2968728,2122262,74699,0.88,80,118,111,After
2022-05-15,2022,5,Europe,Domestic,Passenger,2840584,1987511,78736,0.76,99,120,122,After
2022-05-16,2022,5,Europe,Domestic,Passenger,3237709,2509022,70494,0.75,63,103,124,After
2022-05-17,2022,5,North America,International,Passenger,2900903,2057257,78543,0.84,54,156,92,After
2022-05-18,2022,5,North America,Domestic,Cargo,2893033,2245272,72389,0.92,95,110,145,After
2022-05-19,2022,5,Europe,International,Cargo,3399609,2477603,68575,0.84,89,124,130,After
2022-05-20,2022,5,Asia,Domestic,Passenger,2568600,2028080,73178,0.81,60,124,83,After
2022-05-21,2022,5,Asia,International,Passenger,2505571,1694445,66055,0.94,67,128,137,After
2022-05-22,2022,5,Europe,Domestic,Passenger,2960423,2141005,72926,0.78,27,136,101,After
2022-05-23,2022,5,North America,International,Cargo,2972636,1999919,75209,0.76,48,144,144,After
2022-05-24,2022,5,Asia,International,Passenger,3103586,2053630,84070,0.86,83,158,144,After
2022-05-25,2022,5,Asia,International,Passenger,3084199,2015672,87715,0.94,65,145,77,After
2022-05-26,2022,5,North America,Domestic,Passenger,3269783,2370429,81430,0.81,109,197,89,After
2022-05-27,2022,5,Europe,Domestic,Cargo,3100759,2295982,72160,0.84,94,123,68,After
2022-05-28,2022,5,Asia,International,Cargo,3068761,2444409,69501,0.9,67,106,111,After
2022-05-29,2022,5,Asia,Domestic,Cargo,3265296,2166706,69675,0.77,83,118,113,After
2022-05-30,2022,5,Asia,Domestic,Passenger,3008813,1965631,73572,0.9,78,144,140,After
2022-05-31,2022,5,Asia,Domestic,Passenger,3065693,2270012,75887,0.91,58,125,138,After
2022-06-01,2022,6,Asia,Domestic,Passenger,3666029,2599632,69056,0.91,81,135,145,After
2022-06-02,2022,6,Europe,International,Cargo,3733992,2933755,77276,0.89,94,132,116,After
2022-06-03,2022,6,Asia,Domestic,Passenger,3703561,2626025,69051,0.77,67,150,77,After
2022-06-04,2022,6,Asia,International,Passenger,3378439,2672834,78273,0.79,60,134,156,After
2022-06-05,2022,6,North America,Domestic,Passenger,3250723,2256817,80410,0.9,89,111,117,After
2022-06-06,2022,6,Europe,Domestic,Passenger,3795515,2506082,76554,0.79,72,131,98,After
2022-06-07,2022,6,North America,International,Cargo,3776981,2691706,75529,0.86,80,144,156,After
2022-06-08,2022,6,North America,Domestic,Passenger,3929361,2837471,68689,0.89,76,147,147,After
2022-06-09,2022,6,North America,Domestic,Passenger,3728697,2662550,70733,0.77,79,141,72,After
2022-06-10,2022,6,Europe,Domestic,Cargo,4079422,2823502,81229,0.84,127,134,84,After
2022-06-11,2022,6,Asia,Domestic,Cargo,3871728,2734355,78238,0.84,83,149,95,After
2022-06-12,2022,6,North America,International,Cargo,3423246,2365985,64550,0.83,65,146,75,After
2022-06-13,2022,6,Europe,Domestic,Cargo,3606416,2442431,81390,0.84,95,161,143,After
2022-06-14,2022,6,Asia,International,Cargo,3412709,2453664,70554,0.82,61,109,147,After
2022-06-15,2022,6,North America,International,Cargo,3514435,2576433,72380,0.9,93,176,72,After
2022-06-16,2022,6,Asia,Domestic,Cargo,3181399,2368234,72143,0.89,72,138,119,After
2022-06-17,2022,6,Europe,Domestic,Passenger,3303885,2260977,75804,0.8,79,183,65,After
2022-06-18,2022,6,Asia,Domestic,Cargo,3434261,2394030,75978,0.77,122,103,143,After
2022-06-19,2022,6,North America,Domestic,Passenger,3400993,2241088,83483,0.84,103,141,136,After
2022-06-20,2022,6,Asia,International,Passenger,3420378,2282969,68912,0.84,80,147,62,After
2022-06-21,2022,6,Europe,Domestic,Cargo,3661997,2463336,77294,0.93,97,157,94,After
2022-06-22,2022,6,Europe,Domestic,Cargo,3845929,2656118,76209,0.88,99,102,98,After
2022-06-23,2022,6,Asia,Domestic,Passenger,3458940,2716016,66149,0.84,70,131,116,After
2022-06-24,2022,6,Europe,Domestic,Cargo,3622431,2841127,76678,0.77,76,153,136,After
2022-06-25,2022,6,North America,International,Passenger,3435100,2519945,80691,0.82,67,124,153,After
2022-06-26,2022,6,Asia,Domestic,Cargo,3447975,2652982,74394,0.76,65,140,113,After
2022-06-27,2022,6,Europe,Domestic,Cargo,3462045,2258572,70104,0.91,95,106,152,After
2022-06-28,2022,6,Europe,Domestic,Passenger,3525948,2408752,67968,0.9,81,131,146,After
2022-06-29,2022,6,Asia,International,Passenger,3416116,2560757,75452,0.87,29,123,104,After
2022-06-30,2022,6,North America,Domestic,Cargo,3221929,2466967,69089,0.93,87,148,64,After
2022-07-01,2022,7,Asia,Domestic,Cargo,3619718,2832706,74968,0.92,81,153,91,After
2022-07-02,2022,7,Asia,International,Passenger,3227356,2291618,63224,0.93,99,132,81,After
2022-07-03,2022,7,North America,Domestic,Passenger,3863067,2921234,72419,0.82,74,130,113,After
2022-07-04,2022,7,Asia,International,Cargo,3706749,2940098,67308,0.89,68,171,63,After
2022-07-05,2022,7,Europe,Domestic,Passenger,3530770,2299800,78471,0.91,81,168,71,After
2022-07-06,2022,7,North America,Domestic,Passenger,3600855,2497550,89744,0.81,75,168,104,After
2022-07-07,2022,7,Asia,Domestic,Passenger,3059222,2288355,64480,0.84,80,116,82,After
2022-07-08,2022,7,Europe,International,Cargo,3716409,2832973,82309,0.78,83,151,110,After
2022-07-09,2022,7,Asia,International,Passenger,3719693,2639551,77571,0.83,66,145,156,After
2022-07-10,2022,7,Asia,Domestic,Passenger,3663839,2435531,68729,0.94,86,158,132,After
2022-07-11,2022,7,Asia,International,Passenger,3685600,2503329,71700,0.83,114,149,144,After
2022-07-12,2022,7,Europe,International,Cargo,3229553,2474657,80133,0.88,68,131,157,After
2022-07-13,2022,7,Asia,Domestic,Cargo,3451801,2400579,69223,0.77,111,145,146,After
2022-07-14,2022,7,Europe,International,Passenger,3515952,2606769,68787,0.89,101,158,147,After
2022-07-15,2022,7,Europe,Domestic,Passenger,3769372,3011811,78721,0.89,83,179,120,After
2022-07-16,2022,7,North America,Domestic,Cargo,3658595,2421416,80609,0.9,99,154,78,After
2022-07-17,2022,7,North America,International,Cargo,3754192,2575586,70032,0.89,63,145,93,After
2022-07-18,2022,7,North America,International,Passenger,3690271,2594382,71048,0.93,45,120,92,After
2022-07-19,2022,7,Europe,Domestic,Cargo,3732228,2972144,82119,0.94,113,129,63,After
2022-07-20,2022,7,North America,Domestic,Passenger,3514302,2453104,71943,0.84,79,114,119,After
2022-07-21,2022,7,North America,International,Cargo,3450130,2695925,74973,0.94,98,145,85,After
2022-07-22,2022,7,Europe,International,Passenger,3505624,2448933,69199,0.87,99,111,106,After
2022-07-23,2022,7,North America,International,Passenger,3460933,2425368,78168,0.79,75,147,93,After
2022-07-24,2022,7,North America,International,Cargo,3402436,2257587,78945,0.79,95,128,110,After
2022-07-25,2022,7,North America,International,Passenger,3867136,3080884,77511,0.91,99,119,157,After
2022-07-26,2022,7,Europe,Domestic,Passenger,3578304,2461357,73123,0.76,104,132,146,After
2022-07-27,2022,7,North America,Domestic,Passenger,3682570,2546714,76407,0.79,82,144,93,After
2022-07-28,2022,7,North America,International,Passenger,3306275,2399119,83251,0.94,99,135,113,After
2022-07-29,2022,7,Europe,International,Cargo,3579801,2447741,82409,0.81,122,163,135,After
2022-07-30,2022,7,Europe,Domestic,Passenger,3679339,2396146,70582,0.78,88,114,104,After
2022-07-31,2022,7,Europe,International,Cargo,3643158,2913092,73162,0.89,114,151,63,After
2022-08-01,2022,8,Asia,Domestic,Cargo,3503738,2457923,71340,0.82,102,127,112,After
2022-08-02,2022,8,Asia,Domestic,Passenger,3371694,2227609,75467,0.92,102,136,144,After
2022-08-03,2022,8,Europe,International,Cargo,3649857,2749449,66602,0.78,94,134,124,After
2022-08-04,2022,8,Europe,International,Passenger,3155273,2349297,76856,0.76,82,117,90,After
2022-08-05,2022,8,Asia,Domestic,Passenger,3351772,2379651,82001,0.9,115,139,107,After
2022-08-06,2022,8,Europe,International,Cargo,3667238,2722345,80999,0.91,77,150,144,After
2022-08-07,2022,8,Asia,Domestic,Cargo,3330138,2581808,65095,0.85,98,138,115,After
2022-08-08,2022,8,Asia,Domestic,Cargo,3470874,2495547,83105,0.88,96,123,95,After
2022-08-09,2022,8,Asia,International,Cargo,3755966,2887322,76422,0.89,62,133,146,After
2022-08-10,2022,8,Europe,Domestic,Cargo,3565885,2664794,70001,0.89,104,153,88,After
2022-08-11,2022,8,Europe,Domestic,Cargo,3411653,2382095,72713,0.88,68,132,149,After
2022-08-12,2022,8,Asia,International,Passenger,3726725,2817479,69312,0.94,93,121,96,After
2022-08-13,2022,8,Europe,International,Cargo,3594174,2455778,79229,0.83,81,146,82,After
2022-08-14,2022,8,North America,International,Cargo,3438501,2401811,79935,0.94,93,139,146,After
2022-08-15,2022,8,Europe,International,Passenger,3734748,2952375,77381,0.87,105,152,112,After
2022-08-16,2022,8,Asia,Domestic,Passenger,3672201,2626981,75129,0.89,40,130,131,After
2022-08-17,2022,8,Asia,Domestic,Cargo,3551364,2740470,75991,0.88,28,99,88,After
2022-08-18,2022,8,North America,Domestic,Passenger,3591913,2452174,74624,0.94,83,108,133,After
2022-08-19,2022,8,Europe,Domestic,Cargo,3460401,2303350,73318,0.78,105,146,100,After
2022-08-20,2022,8,Asia,Domestic,Cargo,3427993,2345579,75967,0.77,95,127,105,After
2022-08-21,2022,8,North America,Domestic,Passenger,3664313,2486254,72849,0.79,67,141,76,After
2022-08-22,2022,8,Asia,International,Cargo,3374574,2518625,76715,0.87,63,160,122,After
2022-08-23,2022,8,Europe,International,Passenger,3183988,2097289,82314,0.94,97,133,136,After
2022-08-24,2022,8,Europe,Domestic,Passenger,3647717,2645545,67446,0.81,64,130,68,After
2022-08-25,2022,8,Europe,Domestic,Cargo,3535961,2543381,68479,0.93,90,104,93,After
2022-08-26,2022,8,North America,Domestic,Cargo,3575522,2807783,76610,0.8,112,184,135,After
2022-08-27,2022,8,Asia,Domestic,Passenger,3615436,2471345,68901,0.88,67,129,127,After
2022-08-28,2022,8,Europe,International,Cargo,3796325,2809825,78103,0.77,116,148,110,After
2022-08-29,2022,8,Europe,International,Cargo,3281556,2471571,76665,0.91,100,137,89,After
2022-08-30,2022,8,North America,International,Cargo,3297373,2381322,79251,0.89,93,123,103,After
2022-08-31,2022,8,Europe,Domestic,Passenger,3693604,2563069,83915,0.87,58,134,72,After
2022-09-01,2022,9,North America,International,Cargo,3105288,2417098,76759,0.77,106,145,118,After
2022-09-02,2022,9,North America,Domestic,Cargo,3062716,2196898,76742,0.77,30,147,93,After
2022-09-03,2022,9,Asia,Domestic,Passenger,3290662,2521400,76493,0.88,71,114,141,After
2022-09-04,2022,9,Asia,International,Cargo,2759989,1905183,76051,0.76,78,113,97,After
2022-09-05,2022,9,Asia,International,Passenger,2657021,1732790,75922,0.75,74,141,72,After
2022-09-06,2022,9,Asia,International,Cargo,2802575,2048721,76404,0.77,89,169,60,After
2022-09-07,2022,9,Asia,International,Cargo,3121180,2457908,74449,0.93,79,146,118,After
2022-09-08,2022,9,Asia,International,Cargo,2932608,2253580,77379,0.88,82,113,69,After
2022-09-09,2022,9,Europe,International,Cargo,2352764,1846474,65640,0.75,94,168,64,After
2022-09-10,2022,9,Asia,Domestic,Passenger,2981831,2270919,74182,0.76,87,131,95,After
2022-09-11,2022,9,Asia,Domestic,Passenger,3529401,2514155,71661,0.76,107,132,62,After
2022-09-12,2022,9,Asia,Domestic,Passenger,2967899,1976958,70738,0.79,79,158,130,After
2022-09-13,2022,9,Europe,Domestic,Passenger,2795032,1953371,75960,0.76,83,141,69,After
2022-09-14,2022,9,North America,Domestic,Passenger,2986992,2200148,74656,0.85,104,132,133,After
2022-09-15,2022,9,North America,International,Passenger,3203101,2474976,68731,0.8,93,152,107,After
2022-09-16,2022,9,Asia,International,Passenger,2833683,2068498,72002,0.89,77,161,159,After
2022-09-17,2022,9,Asia,Domestic,Passenger,2977622,2174120,65894,0.92,99,127,143,After
2022-09-18,2022,9,North America,Domestic,Passenger,2868154,2017853,65467,0.9,105,153,110,After
2022-09-19,2022,9,North America,Domestic,Cargo,3017255,2330935,83022,0.85,97,154,127,After
2022-09-20,2022,9,North America,International,Cargo,2557701,1679535,78645,0.82,50,139,119,After
